,id,Title,Domestic_Gross,Foreign_Gross,domestic_opening_gross,rating,foreign_market_count,distributor,director,actor_1,actor_2,Years_Since_Release,Is_Adaptation,Is_Sequel,Sony Pictures Entertainment (SPE),Twentieth Century Fox,Universal Pictures,Walt Disney Studios Motion Pictures,Warner Bros.,Action,Adventure,Comedy,G,PG,PG-13
433,436339,G-Force,119436770,173381071,31706934,PG,60,Walt Disney Studios Motion Pictures,Hoyt Yeatman,Will Arnett,Penélope Cruz,11,0,0,0,0,0,1,0,1,0,0,0,1,0
434,848228,The Avengers,623357910,895457605,207438708,PG-13,60,Walt Disney Studios Motion Pictures,Joss Whedon,Robert Downey Jr.,Chris Evans,8,1,0,0,0,0,1,0,1,0,0,0,0,1
435,325703,Lara Croft Tomb Raider: The Cradle of Life,65660196,94439026,21783641,PG-13,55,Paramount Pictures,Jan de Bont,Angelina Jolie,Gerard Butler,17,0,1,0,0,0,0,0,1,0,0,0,0,1
436,1343092,The Great Gatsby,144840419,208801476,50085185,PG-13,55,Warner Bros.,Baz Luhrmann,Leonardo DiCaprio,Carey Mulligan,7,1,0,0,0,0,0,1,0,0,0,0,0,1
437,343818,"I, Robot",144801023,208332875,52179887,PG-13,63,Twentieth Century Fox,Alex Proyas,Will Smith,Bridget Moynahan,16,1,0,0,1,0,0,0,1,0,0,0,0,1
438,1194173,The Bourne Legacy,113203870,162940880,38142825,PG-13,55,Universal Pictures,Tony Gilroy,Jeremy Renner,Rachel Weisz,8,1,1,0,0,1,0,0,1,0,0,0,0,1
439,1392190,Mad Max: Fury Road,154058340,221166835,45428128,R,65,Warner Bros.,George Miller,Tom Hardy,Charlize Theron,5,0,1,0,0,0,0,1,1,0,0,0,0,0
440,814314,Seven Pounds,69951824,99797105,14851136,PG-13,77,Sony Pictures Entertainment (SPE),Gabriele Muccino,Will Smith,Rosario Dawson,12,0,0,1,0,0,0,0,0,0,0,0,0,1
441,938283,The Last Airbender,131772187,187941694,40325019,PG,60,Paramount Pictures,M. Night Shyamalan,Noah Ringer,Nicola Peltz,10,1,0,0,0,0,0,0,1,0,0,0,1,0
442,985699,Valkyrie,83077833,118467684,21027007,PG-13,76,United Artists,Bryan Singer,Tom Cruise,Bill Nighy,12,0,0,0,0,0,0,0,0,0,0,0,0,1
443,5463162,Deadpool 2,324591735,461202444,125507153,R,70,Twentieth Century Fox,David Leitch,Ryan Reynolds,Josh Brolin,2,0,1,0,1,0,0,0,1,0,0,0,0,0
444,2024469,Non-Stop,92168600,130641000,28875635,PG-13,50,Universal Pictures,Jaume Collet-Serra,Liam Neeson,Julianne Moore,6,0,0,0,0,1,0,0,1,0,0,0,0,1
445,837562,Hotel Transylvania,148313048,210062555,42522194,PG,57,Sony Pictures Entertainment (SPE),Genndy Tartakovsky,Adam Sandler,Kevin James,8,0,0,1,0,0,0,0,0,0,0,0,1,0
446,1345836,The Dark Knight Rises,448139099,633001626,160887295,PG-13,56,Warner Bros.,Christopher Nolan,Christian Bale,Tom Hardy,8,0,1,0,0,0,0,1,1,0,0,0,0,1
447,8579674,1917,159227644,225561315,576216,R,73,Universal Pictures,Sam Mendes,Dean-Charles Chapman,George MacKay,1,0,0,0,0,1,0,0,0,0,0,0,0,0
448,1270798,X-Men: First Class,146408305,206208385,55101604,PG-13,63,Twentieth Century Fox,Matthew Vaughn,James McAvoy,Michael Fassbender,9,0,1,0,1,0,0,0,1,0,0,0,0,1
449,2096673,Inside Out,356921711,501149639,90440272,PG,66,Walt Disney Studios Motion Pictures,Pete Docter,Amy Poehler,Bill Hader,5,0,0,0,0,0,1,0,0,1,0,0,1,0
450,338094,The Haunted Mansion,75847266,106443000,24278410,PG,26,Walt Disney Studios Motion Pictures,Rob Minkoff,Eddie Murphy,Marsha Thomason,17,0,0,0,0,0,1,0,0,0,1,0,1,0
451,373051,Journey to the Center of the Earth,101704370,142528318,21018141,PG,65,Warner Bros.,Eric Brevig,Brendan Fraser,Josh Hutcherson,12,1,0,0,0,0,0,1,1,0,0,0,1,0
452,7713068,Harley Quinn: Birds of Prey,84158461,117700000,33010017,R,43,Warner Bros.,Cathy Yan,Margot Robbie,Rosie Perez,0,0,1,0,0,0,0,1,1,0,0,0,0,0
453,1259571,The Twilight Saga: New Moon,297816253,413209228,142839137,PG-13,58,Summit Entertainment,Chris Weitz,Kristen Stewart,Robert Pattinson,11,1,1,0,0,0,0,0,0,1,0,0,0,1
454,442933,Beowulf,82280579,114113166,27515871,PG-13,61,Paramount Pictures,Robert Zemeckis,Ray Winstone,Crispin Glover,13,1,0,0,0,0,0,0,1,0,0,0,0,1
455,2283362,Jumanji: Welcome to the Jungle,404540171,557562066,36169328,PG-13,76,Sony Pictures Entertainment (SPE),Jake Kasdan,Dwayne Johnson,Karen Gillan,3,0,1,1,0,0,0,0,1,0,0,0,0,1
456,2709768,The Secret Life of Pets,368384330,507073607,104352905,PG,63,Universal Pictures,Chris Renaud,Louis C.K.,Eric Stonestreet,4,0,0,0,0,1,0,0,0,1,0,0,1,0
457,348836,Gothika,59694580,81896744,19288438,R,28,Warner Bros.,Mathieu Kassovitz,Halle Berry,Penélope Cruz,17,0,0,0,0,0,0,1,0,0,0,0,0,0
458,1067106,A Christmas Carol,137855863,187430783,30051075,PG,59,Walt Disney Studios Motion Pictures,Robert Zemeckis,Jim Carrey,Gary Oldman,11,0,0,0,0,0,1,0,0,0,0,0,1,0
459,400717,Open Season,85105259,115706430,23624548,PG,75,Sony Pictures Entertainment (SPE),Roger Allers,Ashton Kutcher,Martin Lawrence,14,0,0,1,0,0,0,0,0,1,0,0,1,0
460,7146812,Onward,61555145,83428277,39119861,PG,53,Walt Disney Studios Motion Pictures,Dan Scanlon,Tom Holland,Chris Pratt,0,0,0,0,0,0,1,0,0,1,0,0,1,0
461,3470600,Sing,270395425,363759497,35258145,PG,66,Universal Pictures,Garth Jennings,Matthew McConaughey,Reese Witherspoon,4,0,0,0,0,1,0,0,0,0,0,0,1,0
462,1959563,The Hitman's Bodyguard,75468583,101131624,21384504,R,55,Lionsgate,Patrick Hughes,Ryan Reynolds,Samuel L. Jackson,3,0,0,0,0,0,0,0,1,0,0,0,0,0
463,2203939,The Other Woman,83911193,112799203,24763752,PG-13,51,Twentieth Century Fox,Nick Cassavetes,Cameron Diaz,Leslie Mann,6,0,0,0,1,0,0,0,0,0,1,0,0,1
464,1951266,The Hunger Games: Mockingjay - Part 2,281723902,376620235,102665981,PG-13,61,Lionsgate,Francis Lawrence,Jennifer Lawrence,Josh Hutcherson,5,1,1,0,0,0,0,0,1,0,0,0,0,1
465,307453,Shark Tale,160861908,213721971,47604606,PG,62,DreamWorks Distribution,Bibo Bergeron,Will Smith,Robert De Niro,16,0,0,0,0,0,0,0,0,1,0,0,1,0
466,1078912,Night at the Museum: Battle of the Smithsonian,177243721,235862449,54173286,PG,65,Twentieth Century Fox,Shawn Levy,Ben Stiller,Owen Wilson,11,1,1,0,1,0,0,0,0,1,0,0,1,0
467,1325004,The Twilight Saga: Eclipse,300531751,397959596,64832191,PG-13,57,Summit Entertainment,David Slade,Kristen Stewart,Robert Pattinson,10,1,1,0,0,0,0,0,0,1,0,0,0,1
468,1457767,The Conjuring,137400141,182101615,41855326,R,53,Warner Bros.,James Wan,Patrick Wilson,Vera Farmiga,7,0,0,0,0,0,0,1,0,0,0,0,0,0
469,1013752,Fast & Furious,155064265,205300000,70950500,PG-13,65,Universal Pictures,Justin Lin,Vin Diesel,Paul Walker,11,0,1,0,0,1,0,0,1,0,0,0,0,1
470,378194,Kill Bill: Vol. 2,66208183,87908613,25600000,R,41,Miramax,Quentin Tarantino,Uma Thurman,David Carradine,16,0,1,0,0,0,0,0,1,0,0,0,0,0
471,1104001,TRON: Legacy,172062763,228000000,44026211,PG,61,Walt Disney Studios Motion Pictures,Joseph Kosinski,Jeff Bridges,Garrett Hedlund,10,0,1,0,0,0,1,0,1,0,0,0,1,0
472,469641,World Trade Center,70278893,92968305,18730762,PG-13,65,Paramount Pictures,Oliver Stone,Nicolas Cage,Michael Peña,14,0,0,0,0,0,0,0,0,0,0,0,0,1
473,389790,Bee Movie,126631277,166883059,38021044,PG,66,DreamWorks,Simon J. Smith,Jerry Seinfeld,Renée Zellweger,13,0,0,0,0,0,0,0,0,1,0,0,1,0
474,371606,Chicken Little,135386665,179046172,40049778,G,38,Walt Disney Studios Motion Pictures,Mark Dindal,Zach Braff,Joan Cusack,15,0,0,0,0,0,1,0,0,1,0,1,0,0
475,1285016,The Social Network,96962694,127957621,22445653,PG-13,73,Sony Pictures Entertainment (SPE),David Fincher,Jesse Eisenberg,Andrew Garfield,10,0,0,1,0,0,0,0,0,0,0,0,0,1
476,2015381,Guardians of the Galaxy,333176600,439614883,94320883,PG-13,57,Walt Disney Studios Motion Pictures,James Gunn,Chris Pratt,Vin Diesel,6,0,0,0,0,0,1,0,1,0,0,0,0,1
477,477348,No Country for Old Men,74283625,97343541,1202000,R,65,Miramax,Ethan Coen,Tommy Lee Jones,Javier Bardem,13,1,0,0,0,0,0,0,0,0,0,0,0,0
478,889583,Brüno,60054530,78751301,30619130,R,43,Universal Pictures,Larry Charles,Sacha Baron Cohen,Gustaf Hammarsten,11,0,0,0,0,1,0,0,0,0,1,0,0,0
479,2543472,Wonder,132422809,173517797,27547866,PG,73,Lionsgate,Stephen Chbosky,Jacob Tremblay,Owen Wilson,3,0,0,0,0,0,0,0,0,0,0,0,1,0
480,990407,The Green Hornet,98780042,129037206,33526876,PG-13,76,Sony Pictures Entertainment (SPE),Michel Gondry,Seth Rogen,Jay Chou,9,1,0,1,0,0,0,0,1,0,0,0,0,1
481,1411697,The Hangover Part II,254464305,332300000,85946294,R,58,Warner Bros.,Todd Phillips,Bradley Cooper,Zach Galifianakis,9,0,1,0,0,0,0,1,0,0,1,0,0,0
482,1130884,Shutter Island,128012934,166791261,41062440,R,59,Paramount Pictures,Martin Scorsese,Leonardo DiCaprio,Emily Mortimer,10,1,0,0,0,0,0,0,0,0,0,0,0,0
483,416236,The Spiderwick Chronicles,71195053,92975274,19004058,PG,68,Paramount Pictures,Mark Waters,Freddie Highmore,Sarah Bolger,12,1,0,0,0,0,0,0,1,0,0,0,1,0
484,367594,Charlie and the Chocolate Factory,206459076,268509687,56178450,PG,44,Warner Bros.,Tim Burton,Johnny Depp,Freddie Highmore,15,0,0,0,0,0,0,1,0,1,0,0,1,0
485,120912,Men in Black II,193735288,251400000,52148751,PG-13,28,Sony Pictures Entertainment (SPE),Barry Sonnenfeld,Tommy Lee Jones,Will Smith,18,0,0,1,0,0,0,0,1,0,0,0,0,1
486,1386697,Suicide Squad,325100054,421746840,133682248,PG-13,40,Warner Bros.,David Ayer,Will Smith,Jared Leto,4,0,0,0,0,0,0,1,1,0,0,0,0,1
487,448011,Knowing,79957634,103700864,24604751,PG-13,57,Summit Entertainment,Alex Proyas,Nicolas Cage,Chandler Canterbury,13,1,0,0,0,0,0,0,1,0,0,0,0,1
488,3631112,The Girl on the Train,75395035,97790824,24536265,R,58,Universal Pictures,Tate Taylor,Emily Blunt,Haley Bennett,4,1,0,0,0,1,0,0,0,0,0,0,0,0
489,770828,Man of Steel,291045518,377000000,116619362,PG-13,54,Warner Bros.,Zack Snyder,Henry Cavill,Amy Adams,7,0,1,0,0,0,0,1,1,0,0,0,0,1
490,429493,The A-Team,77222099,100016697,25669455,PG-13,58,Twentieth Century Fox,Joe Carnahan,Liam Neeson,Bradley Cooper,10,1,0,0,1,0,0,0,1,0,0,0,0,1
491,266987,Spy Game,62362560,80687000,21689125,R,23,Universal Pictures,Tony Scott,Robert Redford,Brad Pitt,19,0,0,0,0,1,0,0,1,0,0,0,0,0
492,1111422,The Taking of Pelham 123,65452312,84713814,23373102,R,79,Sony Pictures Entertainment (SPE),Tony Scott,Denzel Washington,John Travolta,11,0,0,1,0,0,0,0,1,0,0,0,0,0
493,1985966,Cloudy With a Chance of Meatballs 2,119793567,154532382,34017930,PG,54,Sony Pictures Entertainment (SPE),Cody Cameron,Bill Hader,Anna Faris,7,0,0,1,0,0,0,0,0,1,0,0,1,0
494,486576,Fantastic 4: Rise of the Silver Surfer,131921738,169991393,58051684,PG,73,Twentieth Century Fox,Tim Story,Ioan Gruffudd,Jessica Alba,13,0,1,0,1,0,0,0,1,0,0,0,1,0
495,477347,Night at the Museum,250863268,323617573,30433781,PG,71,Twentieth Century Fox,Shawn Levy,Ben Stiller,Carla Gugino,14,1,0,0,1,0,0,0,0,1,0,0,1,0
496,3682448,Bridge of Spies,72313754,93164594,15371203,PG-13,61,Walt Disney Studios Motion Pictures,Steven Spielberg,Tom Hanks,Mark Rylance,5,0,0,0,0,0,1,0,0,0,0,0,0,1
497,480249,I Am Legend,256393010,329017042,77211321,PG-13,61,Warner Bros.,Francis Lawrence,Will Smith,Alice Braga,13,0,0,0,0,0,0,1,1,0,0,0,0,1
498,2908446,The Divergent Series: Insurgent,130179072,166823455,52263680,PG-13,67,Lionsgate,Robert Schwentke,Shailene Woodley,Ansel Elgort,5,1,1,0,0,0,0,0,1,0,0,0,0,1
499,121766,Star Wars: Episode III - Revenge of the Sith,380270577,488119983,108435841,PG-13,67,Twentieth Century Fox,George Lucas,Hayden Christensen,Natalie Portman,15,0,1,0,1,0,0,0,1,0,0,0,0,1
500,1068680,Yes Man,97690976,125550661,18262471,PG-13,62,Warner Bros.,Peyton Reed,Jim Carrey,Zooey Deschanel,12,1,0,0,0,0,0,1,0,0,1,0,0,1
501,1217209,Brave,237283207,301700000,66323594,PG,54,Walt Disney Studios Motion Pictures,Mark Andrews,Kelly Macdonald,Billy Connolly,8,0,0,0,0,0,1,0,0,1,0,0,1,0
502,892769,How to Train Your Dragon,217581231,277297528,43732319,PG,59,DreamWorks,Dean DeBlois,Jay Baruchel,Gerard Butler,10,1,0,0,0,0,0,0,1,0,0,0,1,0
503,1568346,The Girl with the Dragon Tattoo,102515793,130101637,12768604,R,49,Sony Pictures Entertainment (SPE),David Fincher,Daniel Craig,Rooney Mara,9,1,0,1,0,0,0,0,0,0,0,0,0,0
504,213149,Pearl Harbor,198542554,250678391,59078912,PG-13,9,Walt Disney Studios Motion Pictures,Michael Bay,Ben Affleck,Kate Beckinsale,19,0,0,0,0,0,1,0,1,0,0,0,0,1
505,1679335,Trolls,153707064,193157398,46581142,PG,52,Twentieth Century Fox,Mike Mitchell,Anna Kendrick,Justin Timberlake,4,0,0,0,1,0,0,0,0,1,0,0,1,0
506,780653,The Wolfman,61979680,77810085,31479235,R,58,Universal Pictures,Joe Johnston,Benicio Del Toro,Anthony Hopkins,10,0,0,0,0,1,0,0,0,0,0,0,0,0
507,311113,Master and Commander: The Far Side of the World,93927920,117694615,25105990,PG-13,62,Twentieth Century Fox,Peter Weir,Russell Crowe,Paul Bettany,17,1,1,0,1,0,0,0,1,0,0,0,0,1
508,368447,The Village,114197520,142500000,50746142,PG-13,37,Walt Disney Studios Motion Pictures,M. Night Shyamalan,Sigourney Weaver,William Hurt,17,0,0,0,0,0,1,0,0,0,0,0,0,1
509,289765,Red Dragon,93149898,116046400,36540945,R,52,Universal Pictures,Brett Ratner,Anthony Hopkins,Edward Norton,18,1,0,0,0,1,0,0,0,0,0,0,0,0
510,1951265,The Hunger Games: Mockingjay - Part 1,337135885,418220826,121897634,PG-13,86,Lionsgate,Francis Lawrence,Jennifer Lawrence,Josh Hutcherson,6,1,1,0,0,0,0,0,1,0,0,0,0,1
511,373926,The Interpreter,72708161,90236762,22822455,PG-13,53,Universal Pictures,Sydney Pollack,Nicole Kidman,Sean Penn,15,0,0,0,0,1,0,0,0,0,0,0,0,1
512,7349950,It Chapter Two,211593228,261500000,91062152,R,42,Warner Bros.,Andy Muschietti,Jessica Chastain,James McAvoy,1,0,0,0,0,0,0,1,0,0,0,0,0,0
513,1964418,Tomorrowland,93436322,115599346,33028165,PG,62,Walt Disney Studios Motion Pictures,Brad Bird,George Clooney,Britt Robertson,5,0,0,0,0,0,1,0,1,0,0,0,1,0
514,328828,American Wedding,104565114,128157821,33369440,R,50,Universal Pictures,Jesse Dylan,Jason Biggs,Alyson Hannigan,17,0,1,0,0,1,0,0,0,0,1,0,0,0
515,6823368,Glass,111048468,135950571,40328920,PG-13,52,Universal Pictures,M. Night Shyamalan,James McAvoy,Bruce Willis,1,0,1,0,0,1,0,0,0,0,0,0,0,1
516,418279,Transformers,319246193,390463587,70502384,PG-13,67,DreamWorks,Michael Bay,Shia LaBeouf,Megan Fox,13,1,0,0,0,0,0,0,1,0,0,0,0,1
517,1568911,War Horse,79884879,97700000,7515402,PG-13,51,Walt Disney Studios Motion Pictures,Steven Spielberg,Jeremy Irvine,Emily Watson,9,1,0,0,0,0,1,0,1,0,0,0,0,1
518,411477,Hellboy II: The Golden Army,75986503,92332740,34539115,PG-13,68,Universal Pictures,Guillermo del Toro,Ron Perlman,Selma Blair,12,0,1,0,0,1,0,0,1,0,0,0,0,1
519,479143,Rocky Balboa,70270943,85658077,12158168,PG,69,Metro-Goldwyn-Mayer (MGM),Sylvester Stallone,Sylvester Stallone,Antonio Tarver,14,0,1,0,0,0,0,0,1,0,0,0,1,0
520,3896198,Guardians of the Galaxy Vol. 2,389813101,473942950,146510104,PG-13,52,Walt Disney Studios Motion Pictures,James Gunn,Chris Pratt,Zoe Saldana,3,0,0,0,0,0,1,0,1,0,0,0,0,1
521,370263,Alien vs. Predator,80282231,97144859,38291056,PG-13,64,Twentieth Century Fox,Paul W.S. Anderson,Sanaa Lathan,Lance Henriksen,16,0,0,0,1,0,0,0,1,0,0,0,0,1
522,304415,Mona Lisa Smile,63860942,77477047,11528498,PG-13,25,Revolution Studios,Mike Newell,Julia Roberts,Kirsten Dunst,17,0,0,0,0,0,0,0,0,0,0,0,0,1
523,4786282,Lights Out,67268835,81600000,21688103,PG-13,39,Warner Bros.,David F. Sandberg,Teresa Palmer,Gabriel Bateman,4,0,0,0,0,0,0,1,0,0,0,0,0,1
524,230011,Atlantis: The Lost Empire,84056472,101997253,329011,PG,14,Walt Disney Studios Motion Pictures,Gary Trousdale,Michael J. Fox,Jim Varney,19,1,1,0,0,0,1,0,1,0,0,0,1,0
525,236493,The Mexican,66845033,81000000,20108829,R,7,DreamWorks Distribution,Gore Verbinski,Brad Pitt,Julia Roberts,19,0,0,0,0,0,0,0,0,1,0,0,0,0
526,2488496,Star Wars: Episode VII - The Force Awakens,936662225,1131561811,247966675,PG-13,62,Walt Disney Studios Motion Pictures,J.J. Abrams,Daisy Ridley,John Boyega,5,0,1,0,0,0,1,0,1,0,0,0,0,1
527,2267998,Gone Girl,167767189,201563174,37513109,R,64,Twentieth Century Fox,David Fincher,Ben Affleck,Rosamund Pike,6,1,0,0,1,0,0,0,0,0,0,0,0,0
528,407887,The Departed,132384315,159080719,26887467,R,46,Warner Bros.,Martin Scorsese,Leonardo DiCaprio,Matt Damon,14,0,0,0,0,0,0,1,0,0,0,0,0,0
529,1245526,RED,90380162,108626225,21761408,PG-13,56,Summit Entertainment,Robert Schwentke,Bruce Willis,Helen Mirren,10,0,0,0,0,0,0,0,1,0,0,0,0,1
530,1152836,Public Enemies,97104620,117000000,25271675,R,60,Universal Pictures,Michael Mann,Christian Bale,Johnny Depp,11,1,0,0,0,1,0,0,0,0,0,0,0,0
531,890870,Saw IV,63300095,76052538,31756764,R,52,Lionsgate,Darren Lynn Bousman,Tobin Bell,Scott Patterson,13,0,1,0,0,0,0,0,0,0,0,0,0,0
532,327084,Over the Hedge,155019340,184776550,38457003,PG,63,DreamWorks,Tim Johnson,Bruce Willis,Garry Shandling,14,0,0,0,0,0,0,0,0,1,0,0,1,0
533,6294822,The Post,81903458,97866009,526011,PG-13,67,Twentieth Century Fox,Steven Spielberg,Meryl Streep,Tom Hanks,3,0,0,0,1,0,0,0,0,0,0,0,0,1
534,209163,The Mummy Returns,202019785,241261119,68139035,PG-13,54,Universal Pictures,Stephen Sommers,Brendan Fraser,Rachel Weisz,19,0,1,0,0,1,0,0,1,0,0,0,0,1
535,369339,Collateral,101005703,119920992,24701458,R,61,DreamWorks Distribution,Michael Mann,Tom Cruise,Jamie Foxx,16,0,0,0,0,0,0,0,0,0,0,0,0,0
536,230600,The Others,96522687,113424350,14089952,PG-13,20,Miramax,Alejandro Amenábar,Nicole Kidman,Christopher Eccleston,19,0,0,0,0,0,0,0,0,0,0,0,0,1
537,268380,Ice Age,176387405,206869731,46312454,PG,65,Twentieth Century Fox,Chris Wedge,Denis Leary,John Leguizamo,18,0,0,0,1,0,0,0,0,1,0,0,1,0
538,2224026,Home,177397510,208644097,52107731,PG,65,Twentieth Century Fox,Tim Johnson,Jim Parsons,Rihanna,5,1,0,0,1,0,0,0,0,1,0,0,1,0
539,1001526,Megamind,148415853,173469912,46016833,PG,57,DreamWorks,Tom McGrath,Will Ferrell,Jonah Hill,10,0,0,0,0,0,0,0,1,0,0,0,1,0
540,2660888,Star Trek Beyond,158848340,184623476,59253211,PG-13,54,Paramount Pictures,Justin Lin,Chris Pine,Zachary Quinto,4,1,1,0,0,0,0,0,1,0,0,0,0,1
541,416449,300,210614939,245453242,70885301,R,62,Warner Bros.,Zack Snyder,Gerard Butler,Lena Headey,13,0,0,0,0,0,0,1,1,0,0,0,0,0
542,1323594,Despicable Me,251513985,291600000,56397125,PG,60,Universal Pictures,Pierre Coffin,Steve Carell,Jason Segel,10,0,0,0,0,1,0,0,0,0,0,0,1,0
543,1060277,Cloverfield,80048433,92345747,40058229,PG-13,65,Paramount Pictures,Matt Reeves,Mike Vogel,Jessica Lucas,12,0,0,0,0,0,0,0,1,0,0,0,0,1
544,1284575,Bad Teacher,100292856,115904636,31603106,R,65,Sony Pictures Entertainment (SPE),Jake Kasdan,Cameron Diaz,Jason Segel,9,0,0,1,0,0,0,0,0,0,1,0,0,0
545,405159,Million Dollar Baby,100492203,116271443,179953,PG-13,41,Warner Bros.,Clint Eastwood,Hilary Swank,Clint Eastwood,16,1,0,0,0,0,0,1,0,0,0,0,0,1
546,1431045,Deadpool,363070709,419541446,132434639,R,65,Twentieth Century Fox,Tim Miller,Ryan Reynolds,Morena Baccarin,4,0,0,0,1,0,0,0,1,0,0,0,0,0
547,120667,Fantastic Four,154696080,178839854,56061504,PG-13,65,Twentieth Century Fox,Tim Story,Ioan Gruffudd,Michael Chiklis,15,0,0,0,1,0,0,0,1,0,0,0,0,1
548,239395,Cats & Dogs,93385515,107301977,21707617,PG,11,Warner Bros.,Lawrence Guterman,Alec Baldwin,Tobey Maguire,19,0,0,0,0,0,0,1,1,0,0,0,1,0
549,2527336,Star Wars: Episode VIII - The Last Jedi,620181382,712358805,220009584,PG-13,52,Walt Disney Studios Motion Pictures,Rian Johnson,Daisy Ridley,John Boyega,3,0,1,0,0,0,1,0,1,0,0,0,0,1
550,377109,The Ring Two,76231249,87764700,35065237,PG-13,51,DreamWorks Distribution,Hideo Nakata,Naomi Watts,David Dorfman,15,0,1,0,0,0,0,0,0,0,0,0,0,1
551,331632,Scooby-Doo 2: Monsters Unleashed,84216833,97000000,29438331,PG,43,Warner Bros.,Raja Gosnell,Freddie Prinze Jr.,Sarah Michelle Gellar,16,1,1,0,0,0,0,1,0,1,0,0,1,0
552,388795,Brokeback Mountain,83043761,95018998,547425,R,35,Focus Features,Ang Lee,Jake Gyllenhaal,Heath Ledger,15,1,0,0,0,0,0,0,0,0,0,0,0,0
553,1033575,The Descendants,82584160,94659025,1190096,R,51,Fox Searchlight Pictures,Alexander Payne,George Clooney,Shailene Woodley,9,1,0,0,0,0,0,0,0,0,1,0,0,0
554,401792,Sin City,74103820,84630000,28100000,R,39,Dimension Films,Frank Miller,Mickey Rourke,Clive Owen,15,0,0,0,0,0,0,0,0,0,0,0,0,0
555,325980,Pirates of the Caribbean: The Curse of the Black Pearl,305413918,348850097,46630690,PG-13,28,Walt Disney Studios Motion Pictures,Gore Verbinski,Johnny Depp,Geoffrey Rush,17,0,1,0,0,0,1,0,1,0,0,0,0,1
556,264464,Catch Me If You Can,164615351,187498961,30053627,PG-13,54,DreamWorks Distribution,Steven Spielberg,Leonardo DiCaprio,Tom Hanks,18,0,0,0,0,0,0,0,0,0,0,0,0,1
557,1396484,It,328828874,372967570,123403419,R,41,Warner Bros.,Andy Muschietti,Bill Skarsgård,Jaeden Martell,3,0,0,0,0,0,0,1,0,0,0,0,0,0
558,212985,Hannibal,165092268,186600000,58003121,R,7,Metro-Goldwyn-Mayer (MGM),Ridley Scott,Anthony Hopkins,Julianne Moore,19,1,0,0,0,0,0,0,0,0,0,0,0,0
559,313737,Two Weeks Notice,93354851,105688391,14328494,PG-13,25,Warner Bros.,Marc Lawrence,Sandra Bullock,Hugh Grant,18,0,0,0,0,0,0,1,0,0,1,0,0,1
560,337741,Something's Gotta Give,124728738,140600000,16064723,PG-13,28,Sony Pictures Entertainment (SPE),Nancy Meyers,Jack Nicholson,Diane Keaton,17,0,0,1,0,0,0,0,0,0,1,0,0,1
561,3079380,Spy,110825712,124840507,29085719,R,62,Twentieth Century Fox,Paul Feig,Melissa McCarthy,Rose Byrne,5,0,0,0,1,0,0,0,1,0,0,0,0,0
562,6189022,Angel Has Fallen,69030436,77631541,21380987,R,55,Lionsgate,Ric Roman Waugh,Gerard Butler,Frederick Schmidt,1,0,0,0,0,0,0,0,1,0,0,0,0,0
563,5164214,Ocean's 8,140218711,157500000,41607378,PG-13,40,Warner Bros.,Gary Ross,Sandra Bullock,Cate Blanchett,2,0,0,0,0,0,0,1,1,0,0,0,0,1
564,988595,27 Dresses,76808654,85846697,23007725,PG-13,68,Twentieth Century Fox,Anne Fletcher,Katherine Heigl,James Marsden,12,0,0,0,1,0,0,0,0,0,1,0,0,1
565,1222817,Zookeeper,80360843,89491916,20065617,PG,69,Sony Pictures Entertainment (SPE),Frank Coraci,Kevin James,Rosario Dawson,9,0,0,1,0,0,0,0,0,0,1,0,1,0
566,2277860,Finding Dory,486295561,542275328,135060273,PG,51,Walt Disney Studios Motion Pictures,Andrew Stanton,Ellen DeGeneres,Albert Brooks,4,0,1,0,0,0,1,0,0,1,0,0,1,0
567,244244,Swordfish,69772969,77307444,18145632,R,13,Warner Bros.,Dominic Sena,John Travolta,Hugh Jackman,19,0,0,0,0,0,0,1,1,0,0,0,0,0
568,316654,Spider-Man 2,373585825,415390628,88156227,PG-13,72,Sony Pictures Entertainment (SPE),Sam Raimi,Tobey Maguire,Kirsten Dunst,16,0,1,1,0,0,0,0,1,0,0,0,0,1
569,1411238,No Strings Attached,70662220,78565857,19652921,R,59,Paramount Pictures,Ivan Reitman,Natalie Portman,Ashton Kutcher,9,0,0,0,0,0,0,0,0,0,1,0,0,0
570,443274,Vantage Point,72266306,79773576,22874936,PG-13,77,Sony Pictures Entertainment (SPE),Pete Travis,Dennis Quaid,Forest Whitaker,12,0,0,1,0,0,0,0,1,0,0,0,0,1
571,1231583,Due Date,100539043,111241781,32689406,R,58,Warner Bros.,Todd Phillips,Robert Downey Jr.,Zach Galifianakis,10,0,0,0,0,0,0,1,0,0,1,0,0,0
572,298148,Shrek 2,441226247,487534523,108037878,PG,62,DreamWorks Distribution,Andrew Adamson,Mike Myers,Eddie Murphy,16,1,1,0,0,0,0,0,0,1,0,0,1,0
573,3890160,Baby Driver,107825862,119119225,20553320,R,71,TriStar Pictures,Edgar Wright,Ansel Elgort,Jon Bernthal,3,0,0,0,0,0,0,0,1,0,0,0,0,0
574,1099212,Twilight,193962473,214467942,69637740,PG-13,57,Summit Entertainment,Catherine Hardwicke,Kristen Stewart,Robert Pattinson,12,1,0,0,0,0,0,0,0,0,0,0,0,1
575,121765,Star Wars: Episode II - Attack of the Clones,310676740,343103230,80027814,PG,63,Twentieth Century Fox,George Lucas,Hayden Christensen,Natalie Portman,18,0,1,0,1,0,0,0,1,0,0,0,1,0
