,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,Title,Domestic_Gross,Foreign_Gross,domestic_opening_gross,rating,foreign_market_count,distributor,director,actor_1,actor_2,Years_Since_Release,Is_Adaptation,Is_Sequel,Sony Pictures Entertainment (SPE),Twentieth Century Fox,Universal Pictures,Walt Disney Studios Motion Pictures,Warner Bros.,Action,Adventure,Comedy,G,PG,PG-13,Is_Animation,Is_Family,Is_Horror,Is_Sci-Fi,Is_Fantasy,Is_Romance,Rating,Metascore
612,612,7,7,1981128,Geostorm,33700160,187900000,13707376,PG-13,41,Warner Bros.,Dean Devlin,Gerard Butler,Jim Sturgess,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,,
613,613,174,174,1985949,The Angry Birds Movie,107509366,244824563,38155177,PG,76,Sony Pictures Entertainment (SPE),Clay Kaytis,Jason Sudeikis,Josh Gad,4,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,,
614,614,493,493,1985966,Cloudy With a Chance of Meatballs 2,119793567,154532382,34017930,PG,54,Sony Pictures Entertainment (SPE),Cody Cameron,Bill Hader,Anna Faris,7,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,,
615,615,711,711,2004420,Neighbors,150157400,120507734,49033915,R,48,Universal Pictures,Nicholas Stoller,Seth Rogen,Rose Byrne,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
616,616,476,476,2015381,Guardians of the Galaxy,333176600,439614883,94320883,PG-13,57,Walt Disney Studios Motion Pictures,James Gunn,Chris Pratt,Vin Diesel,6,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,8.0,76.0
617,617,29,29,2017020,The Smurfs 2,71017784,276527576,17548389,PG,57,Sony Pictures Entertainment (SPE),Raja Gosnell,Neil Patrick Harris,Jayma Mays,7,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,,
618,618,600,600,2023587,Mama,71628180,74800000,28402310,PG-13,46,Universal Pictures,Andy Muschietti,Jessica Chastain,Nikolaj Coster-Waldau,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.2,57.0
619,619,830,830,2024432,Identity Thief,134506920,39458090,34551025,R,47,Universal Pictures,Seth Gordon,Jason Bateman,Melissa McCarthy,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.7,35.0
620,620,444,444,2024469,Non-Stop,92168600,130641000,28875635,PG-13,50,Universal Pictures,Jaume Collet-Serra,Liam Neeson,Julianne Moore,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,
621,621,168,168,2024544,12 Years a Slave,56671993,131061209,923715,R,48,Fox Searchlight Pictures,Steve McQueen,Chiwetel Ejiofor,Michael Kenneth Williams,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
622,622,3,3,2034800,The Great Wall,45540830,289393001,18469620,PG-13,64,Universal Pictures,Yimou Zhang,Matt Damon,Tian Jing,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6.1,42.0
623,623,613,613,2066051,Rocketman,96368160,98811139,25725722,R,53,Paramount Pictures,Dexter Fletcher,Taron Egerton,Jamie Bell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
624,624,390,390,2084970,The Imitation Game,91125683,142430025,479352,PG-13,49,The Weinstein Company,Morten Tyldum,Benedict Cumberbatch,Keira Knightley,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
625,625,54,54,2094766,Assassin's Creed,54647948,186049908,10278225,PG-13,71,Twentieth Century Fox,Justin Kurzel,Michael Fassbender,Marion Cotillard,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5.9,36.0
626,626,649,649,2096672,Dumb and Dumber To,86208010,83629000,36111775,PG-13,54,Universal Pictures,Bobby Farrelly,Jim Carrey,Jeff Daniels,6,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,
627,627,449,449,2096673,Inside Out,356921711,501149639,90440272,PG,66,Walt Disney Studios Motion Pictures,Pete Docter,Amy Poehler,Bill Hader,5,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,,
628,628,152,152,2103281,Dawn of the Planet of the Apes,208545589,502098977,72611427,PG-13,55,Twentieth Century Fox,Matt Reeves,Gary Oldman,Keri Russell,6,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,
629,629,154,154,2106361,Into the Storm,47602194,113900000,17346427,PG-13,55,Warner Bros.,Steven Quale,Richard Armitage,Sarah Wayne Callies,6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,
630,630,360,360,2109184,Paranormal Activity 4,53885000,88917657,29003866,R,47,Paramount Pictures,Henry Joost,Stephen Dunham,Katie Featherston,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.6,40.0
631,631,50,50,2109248,Transformers: Age of Extinction,245439076,858614996,100038390,PG-13,55,Paramount Pictures,Michael Bay,Mark Wahlberg,Nicola Peltz,6,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,
632,632,344,344,2119532,Hacksaw Ridge,67209615,113241303,15190758,R,48,Lionsgate,Mel Gibson,Andrew Garfield,Sam Worthington,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,71.0
633,633,212,212,2120120,Pixels,78747585,166127224,24011616,PG-13,67,Sony Pictures Entertainment (SPE),Chris Columbus,Adam Sandler,Kevin James,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,5.6,27.0
634,634,226,226,2126355,San Andreas,155190832,318800000,54588173,PG-13,62,Warner Bros.,Brad Peyton,Dwayne Johnson,Carla Gugino,5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,6.0,43.0
635,635,712,712,2140479,The Accountant,86260045,68900000,24710273,R,40,Warner Bros.,Gavin O'Connor,Ben Affleck,Anna Kendrick,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.4,51.0
636,636,626,626,2177771,The Monuments Men,78031620,78675018,22003433,PG-13,54,Sony Pictures Entertainment (SPE),George Clooney,George Clooney,Matt Damon,6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,
637,637,791,791,2179136,American Sniper,350126372,197300000,633456,R,54,Warner Bros.,Clint Eastwood,Bradley Cooper,Sienna Miller,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.3,72.0
638,638,766,766,2180411,Into the Woods,128002372,84900000,31051923,PG,58,Walt Disney Studios Motion Pictures,Rob Marshall,Anna Kendrick,Meryl Streep,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,5.9,69.0
639,639,699,699,2191701,Grown Ups 2,133668525,113315753,41508572,PG-13,52,Sony Pictures Entertainment (SPE),Dennis Dugan,Adam Sandler,Kevin James,7,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.4,19.0
640,640,463,463,2203939,The Other Woman,83911193,112799203,24763752,PG-13,51,Twentieth Century Fox,Nick Cassavetes,Cameron Diaz,Leslie Mann,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,,
641,641,538,538,2224026,Home,177397510,208644097,52107731,PG,65,Twentieth Century Fox,Tim Johnson,Jim Parsons,Rihanna,5,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,6.6,55.0
642,642,662,662,2226417,Insidious: Chapter 2,83586447,78332871,40272103,PG-13,48,FilmDistrict,James Wan,Patrick Wilson,Rose Byrne,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,
643,643,64,64,2231461,Rampage,101028233,327000000,35753093,PG-13,42,Warner Bros.,Brad Peyton,Dwayne Johnson,Naomie Harris,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,6.1,45.0
644,644,14,14,2239822,Valerian and the City of a Thousand Planets,41189488,184684740,17007624,PG-13,63,STX Entertainment,Luc Besson,Dane DeHaan,Cara Delevingne,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,,
645,645,261,261,2245084,Big Hero 6,222527828,435341593,56215889,PG,61,Walt Disney Studios Motion Pictures,Don Hall,Ryan Potter,Scott Adsit,6,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,,
646,646,366,366,2250912,Spider-Man: Homecoming,334201140,545965784,117027503,PG-13,74,Sony Pictures Entertainment (SPE),Jon Watts,Tom Holland,Michael Keaton,3,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,
647,647,120,120,2267968,Kung Fu Panda 3,143528619,377642206,41282042,PG,59,Twentieth Century Fox,Alessandro Carloni,Jack Black,Bryan Cranston,4,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,7.2,66.0
648,648,527,527,2267998,Gone Girl,167767189,201563174,37513109,R,64,Twentieth Century Fox,David Fincher,Ben Affleck,Rosamund Pike,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
649,649,566,566,2277860,Finding Dory,486295561,542275328,135060273,PG,51,Walt Disney Studios Motion Pictures,Andrew Stanton,Ellen DeGeneres,Albert Brooks,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,7.4,77.0
650,650,275,275,2278388,The Grand Budapest Hotel,59301324,113638722,811166,R,48,Fox Searchlight Pictures,Wes Anderson,Ralph Fiennes,F. Murray Abraham,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.1,88.0
651,651,632,632,2279373,The SpongeBob Movie: Sponge Out of Water,162994032,162192000,55365012,PG,59,Paramount Pictures,Paul Tibbitt,Tom Kenny,Antonio Banderas,5,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,,
652,652,197,197,2283336,Men in Black: International,80001807,173888894,30035838,PG-13,76,Sony Pictures Entertainment (SPE),F. Gary Gray,Chris Hemsworth,Tessa Thompson,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,
653,653,455,455,2283362,Jumanji: Welcome to the Jungle,404540171,557562066,36169328,PG-13,76,Sony Pictures Entertainment (SPE),Jake Kasdan,Dwayne Johnson,Karen Gillan,3,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,
654,654,143,143,2293640,Minions,336045770,823398892,115718405,PG,67,Universal Pictures,Kyle Balda,Sandra Bullock,Jon Hamm,5,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,,
655,655,744,744,2294449,22 Jump Street,191719337,139614539,57071445,R,50,Sony Pictures Entertainment (SPE),Phil Lord,Channing Tatum,Jonah Hill,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
656,656,188,188,2294629,Frozen,400738009,880065368,243390,PG,56,Walt Disney Studios Motion Pictures,Chris Buck,Kristen Bell,Idina Menzel,7,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,,
657,657,747,747,2302755,Olympus Has Fallen,98925640,71344561,30373794,R,49,FilmDistrict,Antoine Fuqua,Gerard Butler,Aaron Eckhart,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.5,41.0
658,658,101,101,2310332,The Hobbit: The Battle of the Five Armies,255119788,700900000,54724334,PG-13,50,Warner Bros.,Peter Jackson,Ian McKellen,Martin Freeman,6,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,7.4,59.0
659,659,178,178,2316204,Alien: Covenant,74262031,166629732,36160621,R,72,Twentieth Century Fox,Ridley Scott,Michael Fassbender,Katherine Waterston,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.4,65.0
660,660,145,145,2322441,Fifty Shades of Grey,166167230,403484237,85171450,R,54,Universal Pictures,Sam Taylor-Johnson,Dakota Johnson,Jamie Dornan,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.1,46.0
661,661,15,15,2333784,The Expendables 3,39322544,175335033,15879645,PG-13,51,Lionsgate,Patrick Hughes,Sylvester Stallone,Jason Statham,6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.1,35.0
662,662,306,306,2334879,White House Down,73103784,132262953,24852258,PG-13,56,Sony Pictures Entertainment (SPE),Roland Emmerich,Channing Tatum,Jamie Foxx,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,
663,663,22,22,2345759,The Mummy,80227895,329003712,31688375,PG-13,65,Universal Pictures,Alex Kurtzman,Tom Cruise,Sofia Boutella,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,
664,664,96,96,2357291,Rio 2,131538435,367242682,39327869,G,55,Twentieth Century Fox,Carlos Saldanha,Jesse Eisenberg,Anne Hathaway,6,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,6.3,49.0
665,665,388,388,2361509,The Intern,75764672,118800000,17728313,PG-13,63,Warner Bros.,Nancy Meyers,Robert De Niro,Anne Hathaway,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,,
666,666,40,40,2369135,Need for Speed,43577636,159700000,17844939,PG-13,51,Walt Disney Studios Motion Pictures,Scott Waugh,Aaron Paul,Dominic Cooper,6,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,,
667,667,53,53,2379713,Spectre,200074609,680600000,70403148,PG-13,65,Sony Pictures Entertainment (SPE),Sam Mendes,Daniel Craig,Christoph Waltz,5,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.8,60.0
668,668,93,93,2380307,Coco,209726015,597357873,50802605,PG,53,Walt Disney Studios Motion Pictures,Lee Unkrich,Anthony Gonzalez,Gael García Bernal,3,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,8.4,81.0
669,669,138,138,2381249,Mission: Impossible - Rogue Nation,195042377,487674259,55520089,PG-13,64,Paramount Pictures,Christopher McQuarrie,Tom Cruise,Rebecca Ferguson,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.4,75.0
670,670,267,267,2381941,Focus,53862963,104900000,18685137,R,60,Warner Bros.,Glenn Ficarra,Will Smith,Margot Robbie,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6.6,56.0
671,671,147,147,2381991,The Huntsman: Winter's War,48390190,116599148,19445035,PG-13,54,Universal Pictures,Cedric Nicolas-Troyan,Chris Hemsworth,Jessica Chastain,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6.1,35.0
672,672,177,177,2386490,How to Train Your Dragon: The Hidden World,160799505,361033909,55022245,PG,67,Universal Pictures,Dean DeBlois,Jay Baruchel,America Ferrera,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,,
673,673,227,227,2395427,Avengers: Age of Ultron,459005868,943803672,191271109,PG-13,66,Walt Disney Studios Motion Pictures,Joss Whedon,Robert Downey Jr.,Chris Evans,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,7.3,66.0
674,674,56,56,2398241,Smurfs: The Lost Village,45020282,152163264,13210449,PG,63,Sony Pictures Entertainment (SPE),Kelly Asbury,Demi Lovato,Rainn Wilson,3,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,,
675,675,35,35,2404233,Gods of Egypt,31153464,119527400,14123903,PG-13,54,Lionsgate,Alex Proyas,Brenton Thwaites,Nikolaj Coster-Waldau,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,
676,676,737,737,2404435,The Magnificent Seven,93432655,68927981,34703397,PG-13,57,Sony Pictures Entertainment (SPE),Antoine Fuqua,Denzel Washington,Chris Pratt,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.9,54.0
677,677,116,116,2446042,Taken 3,89256424,237222717,39201657,PG-13,56,Twentieth Century Fox,Olivier Megaton,Liam Neeson,Forest Whitaker,5,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,
678,678,678,678,2452042,The Peanuts Movie,130178411,116054702,44213073,G,60,Twentieth Century Fox,Steve Martino,Noah Schnapp,Bill Melendez,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,7.1,67.0
679,679,526,526,2488496,Star Wars: Episode VII - The Force Awakens,936662225,1131561811,247966675,PG-13,62,Walt Disney Studios Motion Pictures,J.J. Abrams,Daisy Ridley,John Boyega,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,7.9,81.0
680,680,309,309,2510894,Hotel Transylvania 2,169700110,305099890,48464322,PG,70,Sony Pictures Entertainment (SPE),Genndy Tartakovsky,Adam Sandler,Andy Samberg,5,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,,
681,681,549,549,2527336,Star Wars: Episode VIII - The Last Jedi,620181382,712358805,220009584,PG-13,52,Walt Disney Studios Motion Pictures,Rian Johnson,Daisy Ridley,John Boyega,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,7.0,85.0
682,682,587,587,2527338,Star Wars: Episode IX - The Rise of Skywalker,515202542,558941706,177383864,PG-13,53,Walt Disney Studios Motion Pictures,J.J. Abrams,Daisy Ridley,John Boyega,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,6.9,54.0
683,683,616,616,2543164,Arrival,100546139,102842047,24074047,PG-13,60,Paramount Pictures,Denis Villeneuve,Amy Adams,Jeremy Renner,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8.0,81.0
684,684,479,479,2543472,Wonder,132422809,173517797,27547866,PG,73,Lionsgate,Stephen Chbosky,Jacob Tremblay,Owen Wilson,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,
685,685,33,33,2557478,Pacific Rim: Uprising,59874525,231055623,28116535,PG-13,65,Universal Pictures,Steven S. DeKnight,John Boyega,Scott Eastwood,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5.6,44.0
686,686,89,89,2567026,Alice Through the Looking Glass,77041381,222415643,26858726,PG,46,Walt Disney Studios Motion Pictures,James Bobin,Mia Wasikowska,Johnny Depp,4,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6.2,34.0
687,687,431,431,2582846,The Fault in Our Stars,124872350,182294484,48002523,PG-13,52,Twentieth Century Fox,Josh Boone,Shailene Woodley,Ansel Elgort,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,
688,688,835,835,2592614,Resident Evil: The Final Chapter,26830068,285412558,13601682,R,58,Screen Gems,Paul W.S. Anderson,Milla Jovovich,Iain Glen,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,5.6,49.0
689,689,357,357,2637276,Ted 2,81476385,134387221,33507870,R,58,Universal Pictures,Seth MacFarlane,Mark Wahlberg,Seth MacFarlane,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.3,48.0
690,690,540,540,2660888,Star Trek Beyond,158848340,184623476,59253211,PG-13,54,Paramount Pictures,Justin Lin,Chris Pine,Zachary Quinto,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.1,68.0
691,691,111,111,2674426,Me Before You,56245075,152069111,18723269,PG-13,36,Warner Bros.,Thea Sharrock,Emilia Clarke,Sam Claflin,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,7.4,51.0
692,692,189,189,2692250,Night at the Museum: Secret of the Tomb,113746621,249458014,17100520,PG,57,Twentieth Century Fox,Shawn Levy,Ben Stiller,Robin Williams,6,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,,
693,693,679,679,2709692,Dr. Seuss' the Grinch,270620950,240975007,67572855,PG,65,Universal Pictures,Yarrow Cheney,Benedict Cumberbatch,Cameron Seely,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,,
694,694,456,456,2709768,The Secret Life of Pets,368384330,507073607,104352905,PG,63,Universal Pictures,Chris Renaud,Louis C.K.,Eric Stonestreet,4,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,6.6,61.0
695,695,430,430,2713180,Fury,85817906,126004791,23702421,R,60,Sony Pictures Entertainment (SPE),David Ayer,Brad Pitt,Shia LaBeouf,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
696,696,41,41,2719848,Everest,43482270,159945314,7222035,PG-13,67,Universal Pictures,Baltasar Kormákur,Jason Clarke,Ang Phula Sherpa,5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.1,64.0
697,697,412,412,2771200,Beauty and the Beast,504481165,759583221,174750616,PG,52,Walt Disney Studios Motion Pictures,Bill Condon,Emma Watson,Dan Stevens,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,7.1,65.0
698,698,681,681,2788732,Pete's Dragon,76233151,67462187,21514095,PG,48,Walt Disney Studios Motion Pictures,David Lowery,Bryce Dallas Howard,Robert Redford,4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,6.8,71.0
699,699,185,185,2802144,Kingsman: The Secret Service,128261724,286089822,36206331,R,63,Twentieth Century Fox,Matthew Vaughn,Colin Firth,Taron Egerton,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
700,700,59,59,2820852,Furious 7,353007020,1162041131,147187040,PG-13,68,Universal Pictures,James Wan,Vin Diesel,Paul Walker,5,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.2,67.0
701,701,793,793,2848292,Pitch Perfect 2,184296230,102847849,69216890,PG-13,58,Universal Pictures,Elizabeth Banks,Anna Kendrick,Rebel Wilson,5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.4,63.0
702,702,121,121,2872732,Lucy,126663600,332200000,43899340,R,53,Universal Pictures,Luc Besson,Scarlett Johansson,Morgan Freeman,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,
703,703,179,179,2873282,Red Sparrow,46874505,104698129,16853422,R,68,Twentieth Century Fox,Francis Lawrence,Jennifer Lawrence,Joel Edgerton,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.6,53.0
704,704,498,498,2908446,The Divergent Series: Insurgent,130179072,166823455,52263680,PG-13,67,Lionsgate,Robert Schwentke,Shailene Woodley,Ansel Elgort,5,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,
705,705,245,245,2948356,Zootopia,341268248,682523247,75063401,PG,60,Walt Disney Studios Motion Pictures,Byron Howard,Ginnifer Goodwin,Jason Bateman,4,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,8.1,78.0
706,706,323,323,2974918,Alvin and the Chipmunks: The Road Chip,85886987,148911649,14287159,PG,57,Twentieth Century Fox,Walt Becker,Jason Lee,Justin Long,5,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,5.0,33.0
707,707,362,362,2975590,Batman v Superman: Dawn of Justice,330360194,543277334,166007347,PG-13,64,Warner Bros.,Zack Snyder,Ben Affleck,Henry Cavill,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,6.7,44.0
708,708,424,424,2980706,Planes: Fire & Rescue,59165787,87800000,17509407,PG,55,Walt Disney Studios Motion Pictures,Roberts Gannaway,Dane Cook,Ed Harris,6,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,,
709,709,356,356,3040964,The Jungle Book,364001123,602550880,103261464,PG,60,Walt Disney Studios Motion Pictures,Jon Favreau,Neel Sethi,Bill Murray,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7.5,77.0
710,710,8,8,3062096,Inferno,34343574,185677685,14860425,PG-13,63,Sony Pictures Entertainment (SPE),Ron Howard,Tom Hanks,Felicity Jones,4,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.2,42.0
711,711,805,805,3063516,Jackass Presents: Bad Grandpa,102003019,49823528,32055177,R,30,Paramount Pictures,Jeff Tremaine,Johnny Knoxville,Jackson Nicoll,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
712,712,207,207,3065204,The Conjuring 2,102470008,217922810,40406314,R,41,Warner Bros.,James Wan,Vera Farmiga,Patrick Wilson,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.4,65.0
713,713,784,784,3076658,Creed,109767581,63800000,29632823,PG-13,52,Warner Bros.,Ryan Coogler,Michael B. Jordan,Sylvester Stallone,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
714,714,561,561,3079380,Spy,110825712,124840507,29085719,R,62,Twentieth Century Fox,Paul Feig,Melissa McCarthy,Rose Byrne,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
715,715,825,825,3104988,Crazy Rich Asians,174532921,64005815,26510140,PG-13,29,Warner Bros.,Jon M. Chu,Constance Wu,Henry Golding,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,6.9,74.0
716,716,21,21,3110958,Now You See Me 2,65075540,269822066,22383146,PG-13,67,Lionsgate,Jon M. Chu,Jesse Eisenberg,Mark Ruffalo,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.5,46.0
717,717,831,831,3152624,Trainwreck,110212700,30583093,30097040,R,47,Universal Pictures,Judd Apatow,Amy Schumer,Bill Hader,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.2,75.0
718,718,141,141,3183660,Fantastic Beasts and Where to Find Them,234037575,580006041,74403387,PG-13,42,Warner Bros.,David Yates,Eddie Redmayne,Katherine Waterston,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,7.5,66.0
719,719,669,669,3263904,Sully,125070033,115727590,35028301,PG-13,41,Warner Bros.,Clint Eastwood,Tom Hanks,Aaron Eckhart,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7.5,74.0
720,720,627,627,3281548,Little Women,108101214,108500000,16755310,PG,69,Sony Pictures Entertainment (SPE),Greta Gerwig,Saoirse Ronan,Emma Watson,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,
721,721,172,172,3300542,London Has Fallen,62524260,143230187,21635601,R,50,Focus Features,Babak Najafi,Gerard Butler,Aaron Eckhart,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.9,28.0
722,722,326,326,3315342,Logan,226277068,392744368,88411916,R,71,Twentieth Century Fox,James Mangold,Hugh Jackman,Patrick Stewart,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,
723,723,231,231,3322940,Annabelle,84273813,172773848,37134255,R,53,Warner Bros.,John R. Leonetti,Ward Horton,Annabelle Wallis,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,
